Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,x,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
29618535,1/1/15 0:00,1/4/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11221,558 LEXINGTON AVENUE,LEXINGTON AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/4/15 0:00,03 BROOKLYN,3016240025,BROOKLYN,"1,001,478","190,365",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68916796,-73.93787813,"(40.6891679550618, -73.9378781329754)"
29618536,1/1/15 0:00,1/7/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10453,2081 MORRIS AVENUE,MORRIS AVENUE,EAST BURNSIDE AVENUE,EAST 181 STREET,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/7/15 0:00,05 BRONX,2031780045,BRONX,"1,010,541","250,380",PHONE,Unspecified,BRONX,,,,,,,,40.85387103,-73.9049634,"(40.853871032220624, -73.90496340190745)"
29618538,1/1/15 0:00,1/4/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11218,435 OCEAN PARKWAY,OCEAN PARKWAY,CORTELYOU ROAD,DITMAS AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/4/15 0:00,12 BROOKLYN,3053900084,BROOKLYN,"991,731","171,657",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63783225,-73.97304527,"(40.63783224642642, -73.97304526731234)"
29618539,1/1/15 0:00,1/2/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,120 EAST 19 STREET,EAST 19 STREET,ALBEMARLE ROAD,BEVERLY ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/2/15 0:00,14 BROOKLYN,3051220012,BROOKLYN,"994,919","174,794",PHONE,Unspecified,BROOKLYN,,,,,,,,40.64643937,-73.96155365,"(40.64643937078732, -73.96155364982612)"
29618540,1/1/15 0:00,1/3/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11209,6902 RIDGE BOULEVARD,RIDGE BOULEVARD,BAY RIDGE AVENUE,70 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/3/15 0:00,10 BROOKLYN,3058700037,BROOKLYN,"976,284","171,160",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63646766,-74.02870165,"(40.63646766454153, -74.0287016455361)"
29618541,1/1/15 0:00,1/3/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10468,2955 GRAND CONCOURSE,GRAND CONCOURSE,BEDFORD PARK BOULEVARD,EAST 201 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/3/15 0:00,07 BRONX,2033100081,BRONX,"1,015,354","257,178",ONLINE,Unspecified,BRONX,,,,,,,,40.87251383,-73.88753386,"(40.87251382811215, -73.88753385727848)"
29618543,1/1/15 0:00,1/3/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10467,3280 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,VAN CORTLANDT AVENUE EAST,EAST 208 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/3/15 0:00,07 BRONX,2033360011,BRONX,"1,017,238","258,962",PHONE,Unspecified,BRONX,,,,,,,,40.87740351,-73.8807129,"(40.877403513899566, -73.8807128958957)"
29618545,1/1/15 0:00,1/2/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10453,150 WEST 179 STREET,WEST 179 STREET,ANDREWS AVENUE,LORING PLACE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,1/2/15 0:00,05 BRONX,2032210026,BRONX,"1,008,161","250,940",PHONE,Unspecified,BRONX,,,,,,,,40.85541483,-73.91356461,"(40.855414830918306, -73.91356461276855)"
29618546,1/1/15 0:00,1/4/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11225,440 BROOKLYN AVENUE,BROOKLYN AVENUE,EMPIRE BOULEVARD,STERLING STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/4/15 0:00,09 BROOKLYN,3013170041,BROOKLYN,"999,375","181,248",PHONE,Unspecified,BROOKLYN,,,,,,,,40.6641477,-73.94548173,"(40.66414769632634, -73.94548172836168)"
29618547,1/1/15 0:00,1/6/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10467,733 ARNOW AVENUE,ARNOW AVENUE,CRUGER AVENUE,HOLLAND AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/6/15 0:00,11 BRONX,2045470001,BRONX,"1,021,384","255,496",PHONE,Unspecified,BRONX,,,,,,,,40.86787395,-73.86573988,"(40.86787394875313, -73.86573987813205)"
29618548,1/1/15 0:00,1/5/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10027,309 WEST 128 STREET,WEST 128 STREET,8 AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/5/15 0:00,10 MANHATTAN,1019550006,MANHATTAN,"998,092","235,190",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.81220716,-73.94999533,"(40.81220715725805, -73.9499953259801)"
29618549,1/1/15 0:00,1/6/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,55 PARADE PLACE,PARADE PLACE,CROOKE AVENUE,CATON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",1/6/15 0:00,14 BROOKLYN,3050600008,BROOKLYN,"993,922","176,680",PHONE,Unspecified,BROOKLYN,,,,,,,,40.65161718,-73.96514369,"(40.651617176430946, -73.96514369144953)"
29618550,1/1/15 0:00,1/5/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,511 WEST 179 STREET,WEST 179 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/5/15 0:00,12 MANHATTAN,1021520058,MANHATTAN,"1,002,928","247,899",PHONE,Unspecified,MANHATTAN,,,,,,,,40.84708081,-73.93248974,"(40.84708081165011, -73.9324897414894)"
29618551,1/1/15 0:00,1/16/15 0:00,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11203,738 ALBANY AVENUE,ALBANY AVENUE,WINTHROP STREET,CLARKSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",1/16/15 0:00,09 BROOKLYN,3048290003,BROOKLYN,"1,001,006","178,397",PHONE,Unspecified,BROOKLYN,,,,,,,,40.65631939,-73.93960985,"(40.65631939491565, -73.93960985275054)"
29618552,1/1/15 0:00,1/7/15 0:00,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10040,609 WEST 189 STREET,WEST 189 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,1/7/15 0:00,12 MANHATTAN,1021680084,MANHATTAN,"1,003,499","250,588",PHONE,Unspecified,MANHATTAN,,,,,,,,40.85446009,-73.93041818,"(40.85446009141341, -73.93041818447918)"
29618553,1/1/15 0:00,1/6/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10458,590 EAST 187 STREET,EAST 187 STREET,HOFFMAN STREET,ARTHUR AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/6/15 0:00,06 BRONX,2030650043,BRONX,"1,015,265","251,057",PHONE,Unspecified,BRONX,,,,,,,,40.85571386,-73.88788399,"(40.8557138629089, -73.88788399126861)"
29618554,1/1/15 0:00,1/20/15 0:00,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11238,381 FLATBUSH AVENUE,FLATBUSH AVENUE,STERLING PLACE,8 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",1/20/15 0:00,08 BROOKLYN,3011690009,BROOKLYN,"992,070","185,673",PHONE,Unspecified,BROOKLYN,,,,,,,,40.6763028,-73.97180757,"(40.67630279689504, -73.97180756583812)"
29618555,1/1/15 0:00,1/2/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10040,558 WEST 193 STREET,WEST 193 STREET,AUDUBON AVENUE,FT GEORGE AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/2/15 0:00,12 MANHATTAN,1021610049,MANHATTAN,"1,004,261","251,350",PHONE,Unspecified,MANHATTAN,,,,,,,,40.85654986,-73.92766141,"(40.8565498590206, -73.92766141242467)"
29618556,1/1/15 0:00,1/8/15 0:00,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10457,2243 RYER AVENUE,RYER AVENUE,EAST 182 STREET,EAST 183 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,1/8/15 0:00,05 BRONX,2031580043,BRONX,"1,012,047","251,182",PHONE,Unspecified,BRONX,,,,,,,,40.85606767,-73.8995162,"(40.856067668560584, -73.8995161984293)"
29618557,1/1/15 0:00,1/8/15 0:00,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11203,738 ALBANY AVENUE,ALBANY AVENUE,WINTHROP STREET,CLARKSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,1/8/15 0:00,09 BROOKLYN,3048290003,BROOKLYN,"1,001,006","178,397",PHONE,Unspecified,BROOKLYN,,,,,,,,40.65631939,-73.93960985,"(40.65631939491565, -73.93960985275054)"
29618558,1/1/15 0:00,1/5/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10034,64 VERMILYEA AVENUE,VERMILYEA AVENUE,ACADEMY STREET,WEST 204 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/5/15 0:00,12 MANHATTAN,1022340039,MANHATTAN,"1,005,353","254,658",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86562678,-73.92370348,"(40.86562677647935, -73.92370348310115)"
29618559,1/1/15 0:00,1/5/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,165 PINEHURST AVENUE,PINEHURST AVENUE,WEST 185 STREET,HUDSON VIEW GARDENS,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/5/15 0:00,12 MANHATTAN,1021790199,MANHATTAN,"1,001,304","250,265",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85357807,-73.93835355,"(40.85357806555339, -73.93835354985376)"
29618560,1/1/15 0:00,1/8/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11212,69 EAST 98 STREET,EAST 98 STREET,SUTTER AVENUE,RUTLAND ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",1/8/15 0:00,16 BROOKLYN,3035300008,BROOKLYN,"1,005,593","181,613",PHONE,Unspecified,BROOKLYN,,,,,,,,40.66513673,-73.92306772,"(40.665136734514654, -73.92306771576202)"
29618561,1/1/15 0:00,1/3/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11102,32-05 NEWTOWN AVENUE,NEWTOWN AVENUE,32 STREET,30 AVENUE,,,ADDRESS,Astoria,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/3/15 0:00,01 QUEENS,4006190006,QUEENS,"1,006,357","218,635",PHONE,Unspecified,QUEENS,,,,,,,,40.76675133,-73.92019225,"(40.76675133170873, -73.92019224614609)"
29618562,1/1/15 0:00,1/2/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10463,58 MARBLE HILL AVENUE,MARBLE HILL AVENUE,WEST 225 STREET,MARBLE HILL LANE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",1/2/15 0:00,08 BRONX,1022150555,MANHATTAN,"1,009,222","258,339",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.87571989,-73.90970166,"(40.87571989287291, -73.90970165689309)"
29618563,1/1/15 0:00,1/4/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10028,1527 YORK AVENUE,YORK AVENUE,EAST 80 STREET,EAST 81 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/4/15 0:00,08 MANHATTAN,1015600027,MANHATTAN,"998,204","220,733",PHONE,Unspecified,MANHATTAN,,,,,,,,40.77252642,-73.94962076,"(40.772526423253915, -73.94962075906096)"
